Impedance,Resistance,Reactance,HT
8.10,18.68,3.79E-09,1
8.41,19.17,3.89E-09,1
8.62,19.47,3.95E-09,1
8.52,19.46,3.95E-09,1
9.11,20.74,4.21E-09,1
8.34,19.09,3.87E-09,1
7.95,18.68,3.79E-09,1
8.51,19.72,4.00E-09,1
8.50,19.87,4.03E-09,1
8.41,19.88,4.03E-09,1
8.37,19.76,4.00E-09,1
8.27,19.45,3.94E-09,1
8.39,19.72,4.00E-09,1
8.58,20.25,4.10E-09,1
8.55,20.17,4.08E-09,1
15.13,35.39,7.17E-09,1
8.43,19.98,4.04E-09,1
7.79,19.23,3.89E-09,1
8.42,20.13,4.07E-09,1
8.55,20.49,4.15E-09,1
8.56,20.40,4.13E-09,1
8.72,21.04,4.26E-09,1
8.23,20.11,4.07E-09,1
8.10,19.83,4.01E-09,1
8.49,20.79,4.20E-09,1
8.51,20.77,4.20E-09,1
8.45,20.74,4.19E-09,1
8.25,20.62,4.17E-09,1
8.23,20.38,4.12E-09,1
8.34,20.70,4.18E-09,1
8.54,21.05,4.25E-09,1
8.28,21.15,4.27E-09,1
10.09,24.99,5.04E-09,1
8.14,20.82,4.20E-09,1
7.74,20.02,4.04E-09,1
8.31,21.16,4.27E-09,1
8.37,21.41,4.32E-09,1
8.37,21.35,4.31E-09,1
8.37,21.56,4.35E-09,1
8.05,20.99,4.23E-09,1
8.06,20.99,4.23E-09,1
8.37,21.71,4.38E-09,1
8.30,21.74,4.38E-09,1
10.05,25.11,5.06E-09,1
8.07,21.60,4.35E-09,1
7.88,21.35,4.30E-09,1
8.15,21.73,4.37E-09,1
8.33,22.06,4.44E-09,1
8.26,22.09,4.45E-09,1
8.96,23.72,4.77E-09,1
7.95,21.81,4.39E-09,1
7.78,21.09,4.24E-09,1
8.28,22.31,4.49E-09,1
8.30,22.43,4.51E-09,1
8.17,22.48,4.52E-09,1
8.05,22.46,4.51E-09,1
7.98,22.03,4.43E-09,1
8.07,22.31,4.48E-09,1
8.27,22.84,4.59E-09,1
8.19,22.85,4.59E-09,1
13.51,35.78,7.18E-09,1
7.99,22.64,4.54E-09,1
7.58,22.01,4.42E-09,1
8.09,22.82,4.58E-09,1
8.20,23.16,4.65E-09,1
8.15,23.14,4.64E-09,1
8.39,23.94,4.80E-09,1
7.92,22.74,4.56E-09,1
7.76,22.39,4.49E-09,1
8.19,23.43,4.70E-09,1
8.18,23.49,4.71E-09,1
8.07,23.49,4.71E-09,1
7.97,23.33,4.67E-09,1
7.83,23.10,4.63E-09,1
7.95,23.49,4.70E-09,1
8.14,23.85,4.78E-09,1
8.09,23.84,4.77E-09,1
10.41,29.49,5.90E-09,1
7.84,23.57,4.72E-09,1
7.47,22.77,4.56E-09,1
7.97,23.89,4.78E-09,1
8.08,24.13,4.83E-09,1
8.02,24.12,4.82E-09,1
7.91,24.57,4.91E-09,1
7.69,23.84,4.76E-09,1
7.73,23.78,4.75E-09,1
8.08,24.60,4.92E-09,1
8.08,24.60,4.91E-09,1
8.55,25.89,5.17E-09,1
7.82,24.49,4.89E-09,1
7.73,24.36,4.86E-09,1
7.96,24.65,4.92E-09,1
8.03,25.13,5.01E-09,1
8.05,25.08,5.00E-09,1
8.88,27.38,5.46E-09,1
7.83,24.83,4.95E-09,1
7.61,24.12,4.81E-09,1
8.20,25.24,5.03E-09,1
8.08,25.48,5.08E-09,1
8.08,25.41,5.07E-09,1
7.87,25.54,5.09E-09,1
7.72,25.10,5.00E-09,1
7.83,25.24,5.03E-09,1
8.11,25.81,5.14E-09,1
7.99,25.85,5.15E-09,1
11.46,34.98,6.97E-09,1
7.74,25.70,5.12E-09,1
7.53,25.16,5.01E-09,1
7.91,25.82,5.14E-09,1
8.00,26.16,5.20E-09,1
7.93,26.14,5.20E-09,1
8.16,27.28,5.42E-09,1
7.61,25.91,5.15E-09,1
7.62,25.35,5.04E-09,1
8.00,26.49,5.27E-09,1
8.00,26.62,5.29E-09,1
7.92,26.62,5.29E-09,1
7.82,26.48,5.26E-09,1
7.72,26.25,5.21E-09,1
7.89,26.59,5.28E-09,1
8.09,27.06,5.37E-09,1
7.98,27.06,5.37E-09,1
11.23,36.30,7.21E-09,1
7.80,26.84,5.33E-09,1
7.50,25.97,5.15E-09,1
7.96,27.09,5.37E-09,1
8.00,27.42,5.44E-09,1
7.90,27.49,5.45E-09,1
7.91,28.00,5.55E-09,1
7.65,27.15,5.38E-09,1
7.69,26.94,5.34E-09,1
8.07,27.87,5.52E-09,1
8.07,27.84,5.52E-09,1
8.06,27.99,5.54E-09,1
7.74,27.73,5.49E-09,1
7.72,27.58,5.46E-09,1
7.92,27.84,5.51E-09,1
7.98,28.31,5.60E-09,1
7.97,28.31,5.60E-09,1
8.90,31.46,6.22E-09,1
7.68,28.12,5.56E-09,1
7.54,27.35,5.41E-09,1
7.92,28.62,5.66E-09,1
8.01,28.82,5.70E-09,1
8.04,28.75,5.68E-09,1
7.87,29.03,5.74E-09,1
7.84,28.48,5.63E-09,1
7.83,28.61,5.65E-09,1
8.16,29.32,5.79E-09,1
8.04,29.36,5.80E-09,1
10.01,35.01,6.91E-09,1
7.81,29.23,5.77E-09,1
7.67,28.87,5.70E-09,1
7.99,29.38,5.80E-09,1
8.04,29.79,5.88E-09,1
8.02,29.77,5.87E-09,1
8.31,31.24,6.16E-09,1
7.73,29.50,5.82E-09,1
7.80,28.82,5.68E-09,1
8.13,29.98,5.91E-09,1
8.14,30.12,5.94E-09,1
8.11,30.11,5.93E-09,1
7.79,30.18,5.95E-09,1
7.78,29.81,5.87E-09,1
7.99,30.07,5.92E-09,1
8.16,30.59,6.02E-09,1
8.14,30.59,6.02E-09,1
11.87,45.32,8.92E-09,1
7.83,30.52,6.01E-09,1
7.72,29.62,5.83E-09,1
8.07,30.69,6.04E-09,1
8.19,31.07,6.11E-09,1
8.15,31.07,6.11E-09,1
8.03,31.91,6.27E-09,1
7.92,30.76,6.05E-09,1
7.91,30.49,5.99E-09,1
8.29,31.46,6.18E-09,1
8.19,31.65,6.22E-09,1
8.22,31.61,6.21E-09,1
8.03,31.51,6.19E-09,1
7.97,31.36,6.16E-09,1
8.15,31.69,6.22E-09,1
8.30,32.14,6.31E-09,1
8.37,32.11,6.30E-09,1
9.31,36.52,7.17E-09,1
8.00,31.97,6.27E-09,1
7.90,31.11,6.10E-09,1
8.31,32.31,6.34E-09,1
8.44,32.55,6.38E-09,1
8.35,32.59,6.39E-09,1
8.14,33.02,6.47E-09,1
8.08,32.35,6.34E-09,1
8.25,32.27,6.32E-09,1
8.54,33.05,6.47E-09,1
8.57,33.05,6.47E-09,1
9.32,35.76,7.00E-09,1
8.37,33.00,6.46E-09,1
8.21,32.84,6.43E-09,1
8.49,33.18,6.49E-09,1
8.63,33.60,6.57E-09,1
8.58,33.64,6.58E-09,1
8.86,35.60,6.96E-09,1
8.34,33.46,6.54E-09,1
8.33,32.73,6.40E-09,1
8.78,33.88,6.62E-09,1
8.79,34.08,6.66E-09,1
8.78,34.04,6.65E-09,1
8.49,34.26,6.69E-09,1
8.41,33.89,6.62E-09,1
8.70,33.93,6.63E-09,1
8.94,34.59,6.75E-09,1
8.77,34.58,6.75E-09,1
11.37,46.12,9.00E-09,1
8.57,34.53,6.74E-09,1
8.47,33.83,6.60E-09,1
8.76,34.65,6.76E-09,1
8.93,34.97,6.82E-09,1
8.92,34.99,6.82E-09,1
8.92,36.08,7.03E-09,1
8.69,34.84,6.79E-09,1
8.86,34.29,6.68E-09,1
9.08,35.41,6.90E-09,1
9.13,35.49,6.92E-09,1
9.13,35.52,6.92E-09,1
8.90,35.55,6.92E-09,1
8.88,35.34,6.88E-09,1
9.15,35.55,6.92E-09,1
9.28,36.03,7.01E-09,1
9.30,36.01,7.01E-09,1
10.60,42.53,8.28E-09,1
9.07,35.98,7.00E-09,1
9.03,34.95,6.80E-09,1
9.46,36.13,7.03E-09,1
9.48,36.42,7.08E-09,1
9.38,36.47,7.09E-09,1
9.25,37.07,7.21E-09,1
9.14,36.33,7.06E-09,1
9.46,35.99,6.99E-09,1
9.60,36.88,7.17E-09,1
9.61,36.95,7.18E-09,1
9.74,37.80,7.34E-09,1
9.39,36.97,7.18E-09,1
9.39,36.85,7.15E-09,1
9.66,37.02,7.19E-09,1
9.66,37.47,7.27E-09,1
9.69,37.48,7.27E-09,1
10.10,40.06,7.77E-09,1
9.46,37.39,7.25E-09,1
9.52,36.50,7.08E-09,1
9.83,37.70,7.31E-09,1
9.87,37.89,7.35E-09,1
9.88,37.90,7.35E-09,1
9.71,38.30,7.42E-09,1
9.71,37.78,7.32E-09,1
9.96,37.71,7.30E-09,1
10.11,38.36,7.43E-09,1
10.07,38.45,7.44E-09,1
11.52,46.34,8.97E-09,1
9.93,38.48,7.45E-09,1
9.89,37.93,7.34E-09,1
10.31,38.44,7.44E-09,1
10.32,38.86,7.52E-09,1
10.34,38.88,7.52E-09,1
10.34,40.31,7.80E-09,1
10.23,38.72,7.49E-09,1
10.25,38.13,7.37E-09,1
10.56,39.19,7.58E-09,1
10.65,39.32,7.60E-09,1
10.66,39.32,7.60E-09,1
10.38,39.55,7.64E-09,1
10.47,39.22,7.58E-09,1
10.78,39.31,7.59E-09,1
10.79,39.83,7.69E-09,1
10.91,39.82,7.69E-09,1
12.21,50.62,9.77E-09,1
10.74,39.85,7.69E-09,1
10.71,38.72,7.47E-09,1
11.00,39.86,7.69E-09,1
11.02,40.21,7.76E-09,1
11.10,40.21,7.76E-09,1
10.85,41.12,7.93E-09,1
10.88,40.17,7.74E-09,1
11.02,39.74,7.66E-09,1
11.17,40.69,7.84E-09,1
11.26,40.71,7.84E-09,1
11.31,40.75,7.85E-09,1
11.21,40.81,7.86E-09,1
11.18,40.69,7.84E-09,1
11.37,40.75,7.85E-09,1
11.49,41.21,7.93E-09,1
11.58,41.17,7.92E-09,1
11.83,44.82,8.63E-09,1
11.45,41.24,7.93E-09,1
11.46,40.20,7.73E-09,1
11.70,41.45,7.97E-09,1
11.75,41.69,8.02E-09,1
11.80,41.66,8.01E-09,1
11.72,42.21,8.11E-09,1
11.70,41.62,8.00E-09,1
11.88,41.32,7.94E-09,1
12.00,42.10,8.09E-09,1
12.08,42.03,8.07E-09,1
12.70,46.69,8.97E-09,1
11.95,42.09,8.08E-09,1
11.76,41.75,8.02E-09,1
12.13,41.99,8.06E-09,1
12.21,42.33,8.12E-09,1
12.25,42.31,8.12E-09,1
12.19,44.14,8.47E-09,1
12.09,42.21,8.10E-09,1
12.13,41.38,7.94E-09,1
12.40,42.46,8.14E-09,1
12.38,42.63,8.17E-09,1
12.42,42.68,8.18E-09,1
12.35,42.96,8.23E-09,1
12.39,42.69,8.18E-09,1
12.57,42.64,8.17E-09,1
12.66,43.24,8.28E-09,1
12.71,43.14,8.26E-09,1
13.44,56.47,1.08E-08,1
12.79,43.35,8.30E-09,1
12.65,42.38,8.11E-09,1
12.95,43.32,8.29E-09,1
13.05,43.69,8.36E-09,1
13.08,43.74,8.37E-09,1
13.01,44.78,8.57E-09,1
13.06,43.65,8.35E-09,1
13.05,43.02,8.22E-09,1
13.26,43.96,8.40E-09,1
13.23,44.04,8.42E-09,1
13.16,43.99,8.41E-09,1
13.16,44.15,8.43E-09,1
13.20,43.87,8.38E-09,1
13.31,43.88,8.38E-09,1
13.35,44.31,8.46E-09,1
13.31,44.28,8.45E-09,1
13.66,49.15,9.38E-09,1
13.33,44.30,8.45E-09,1
13.19,43.15,8.23E-09,1
13.52,44.28,8.45E-09,1
13.52,44.55,8.50E-09,1
13.57,44.53,8.49E-09,1
13.51,45.16,8.61E-09,1
13.60,44.46,8.48E-09,1
13.77,44.07,8.40E-09,1
13.74,44.89,8.56E-09,1
13.70,44.95,8.56E-09,1
14.17,46.90,8.94E-09,1
13.85,45.05,8.58E-09,1
13.78,44.82,8.54E-09,1
14.01,44.89,8.55E-09,1
14.02,45.28,8.62E-09,1
14.08,45.29,8.62E-09,1
14.23,47.56,9.05E-09,1
14.20,45.28,8.62E-09,1
14.15,44.35,8.44E-09,1
14.26,45.57,8.67E-09,1
14.25,45.76,8.70E-09,1
14.30,45.81,8.71E-09,1
14.36,46.08,8.76E-09,1
14.42,45.72,8.69E-09,1
14.51,45.59,8.66E-09,1
14.57,46.22,8.78E-09,1
14.51,46.24,8.78E-09,1
14.79,56.09,1.07E-08,1
14.78,46.29,8.79E-09,1
14.59,45.50,8.64E-09,1
14.76,46.19,8.77E-09,1
14.77,46.54,8.83E-09,1
14.84,46.56,8.83E-09,1
14.88,47.73,9.06E-09,1
14.96,46.47,8.82E-09,1
14.99,45.75,8.68E-09,1
15.12,46.77,8.87E-09,1
15.06,46.90,8.89E-09,1
15.17,46.86,8.88E-09,1
15.29,47.01,8.91E-09,1
15.31,46.73,8.86E-09,1
15.25,46.81,8.87E-09,1
15.38,47.25,8.95E-09,1
15.33,47.27,8.95E-09,1
15.35,54.32,1.03E-08,1
15.54,47.26,8.95E-09,1
15.47,46.11,8.73E-09,1
15.62,47.25,8.94E-09,1
15.56,47.60,9.01E-09,1
15.70,47.59,9.00E-09,1
15.69,48.25,9.13E-09,1
15.80,47.42,8.97E-09,1
15.81,47.06,8.90E-09,1
15.79,47.91,9.06E-09,1
15.87,47.95,9.06E-09,1
15.94,48.38,9.14E-09,1
16.01,47.90,9.05E-09,1
16.00,47.76,9.02E-09,1
16.05,47.83,9.04E-09,1
16.06,48.26,9.12E-09,1
16.10,48.22,9.11E-09,1
16.10,50.94,9.62E-09,1
16.25,48.14,9.09E-09,1
16.22,47.17,8.90E-09,1
16.29,48.35,9.12E-09,1
16.23,48.51,9.15E-09,1
16.35,48.45,9.14E-09,1
16.31,48.76,9.20E-09,1
16.49,48.26,9.10E-09,1
16.45,48.14,9.07E-09,1
16.47,48.83,9.20E-09,1
16.46,48.86,9.21E-09,1
16.42,55.10,1.04E-08,1
16.65,48.76,9.19E-09,1
16.57,48.24,9.09E-09,1
16.70,48.78,9.19E-09,1
16.68,49.15,9.26E-09,1
16.69,49.14,9.25E-09,1
16.62,50.50,9.50E-09,1
16.88,48.93,9.21E-09,1
16.79,48.28,9.08E-09,1
16.82,49.37,9.29E-09,1
16.95,49.53,9.32E-09,1
16.92,49.42,9.29E-09,1
16.85,49.56,9.32E-09,1
17.10,49.23,9.25E-09,1
17.06,49.38,9.28E-09,1
17.07,49.82,9.36E-09,1
17.12,49.80,9.36E-09,1
15.85,61.28,1.15E-08,1
17.33,49.68,9.33E-09,1
17.15,48.65,9.14E-09,1
17.31,49.73,9.34E-09,1
17.25,50.06,9.40E-09,1
17.23,50.06,9.40E-09,1
17.30,50.69,9.51E-09,1
17.52,49.84,9.35E-09,1
17.49,49.47,9.28E-09,1
17.44,50.41,9.45E-09,1
17.45,50.47,9.46E-09,1
17.49,50.48,9.47E-09,1
17.68,50.44,9.46E-09,1
17.73,50.26,9.42E-09,1
17.60,50.47,9.46E-09,1
17.58,50.88,9.53E-09,1
17.65,50.87,9.53E-09,1
17.40,54.36,1.02E-08,1
17.79,50.76,9.51E-09,1
17.86,49.89,9.34E-09,1
17.70,51.08,9.56E-09,1
17.74,51.27,9.60E-09,1
17.70,51.27,9.60E-09,1
17.82,51.55,9.64E-09,1
17.99,50.98,9.54E-09,1
18.00,50.89,9.52E-09,1
17.91,51.60,9.65E-09,1
18.02,51.59,9.65E-09,1
17.69,54.85,1.03E-08,1
18.19,51.46,9.62E-09,1
18.01,51.19,9.57E-09,1
18.16,51.52,9.63E-09,1
18.14,51.89,9.69E-09,1
18.06,51.89,9.69E-09,1
18.01,53.42,9.98E-09,1
18.25,51.63,9.64E-09,1
18.29,50.94,9.51E-09,1
18.29,52.00,9.71E-09,1
18.26,52.09,9.72E-09,1
18.30,52.08,9.72E-09,1
18.20,52.13,9.72E-09,1
18.40,51.84,9.67E-09,1
18.38,51.91,9.68E-09,1
18.31,52.41,9.77E-09,1
18.19,52.37,9.76E-09,1
16.29,62.64,1.17E-08,1
18.37,52.22,9.73E-09,1
18.36,51.51,9.60E-09,1
18.43,52.37,9.76E-09,1
18.37,52.68,9.81E-09,1
18.32,52.69,9.81E-09,1
18.23,53.47,9.95E-09,1
18.49,52.46,9.77E-09,1
18.59,52.07,9.69E-09,1
18.51,52.98,9.86E-09,1
18.49,53.08,9.88E-09,1
18.50,53.10,9.88E-09,1
18.58,53.03,9.86E-09,1
18.70,52.86,9.83E-09,1
18.60,53.10,9.87E-09,1
18.63,53.53,9.95E-09,1
18.64,53.51,9.95E-09,1
17.80,58.00,1.08E-08,1
18.72,53.33,9.91E-09,1
18.87,52.53,9.76E-09,1
18.79,53.61,9.96E-09,1
18.83,53.84,1.00E-08,1
18.84,53.86,1.00E-08,1
18.68,54.22,1.01E-08,1
18.97,53.57,9.94E-09,1
18.96,53.51,9.93E-09,1
18.95,54.19,1.01E-08,1
18.92,54.25,1.01E-08,1
18.75,55.40,1.03E-08,1
19.00,54.13,1.00E-08,1
18.94,54.12,1.00E-08,1
19.06,54.41,1.01E-08,1
19.09,54.78,1.02E-08,1
18.97,54.79,1.02E-08,1
18.50,56.69,1.05E-08,1
19.12,54.61,1.01E-08,1
19.19,54.02,1.00E-08,1
19.04,55.07,1.02E-08,1
19.00,55.24,1.02E-08,1
19.11,55.28,1.02E-08,1
18.99,55.41,1.03E-08,1
19.08,55.07,1.02E-08,1
19.21,55.19,1.02E-08,1
19.19,55.75,1.03E-08,1
19.16,55.77,1.03E-08,1
17.22,62.88,1.16E-08,1
19.29,55.67,1.03E-08,1
19.15,55.28,1.02E-08,1
19.29,55.86,1.03E-08,1
19.28,56.18,1.04E-08,1
19.28,56.20,1.04E-08,1
18.99,57.13,1.06E-08,1
19.36,56.02,1.03E-08,1
19.66,55.59,1.03E-08,1
19.41,56.53,1.04E-08,1
19.40,56.67,1.05E-08,1
19.42,56.67,1.05E-08,1
19.34,56.63,1.05E-08,1
19.55,56.43,1.04E-08,1
19.54,56.71,1.05E-08,1
19.47,57.12,1.05E-08,1
19.42,57.12,1.05E-08,1
17.32,63.52,1.17E-08,1
19.47,57.04,1.05E-08,1
19.72,56.27,1.04E-08,1
19.61,57.28,1.06E-08,1
19.49,57.59,1.06E-08,1
19.60,57.60,1.06E-08,1
19.32,58.08,1.07E-08,1
19.68,57.45,1.06E-08,1
19.90,57.33,1.06E-08,1
19.71,58.13,1.07E-08,1
19.79,58.19,1.07E-08,1
19.77,58.45,1.08E-08,1
19.83,58.17,1.07E-08,1
19.96,58.13,1.07E-08,1
20.00,58.37,1.07E-08,1
19.95,58.76,1.08E-08,1
19.96,58.85,1.08E-08,1
19.13,61.17,1.12E-08,1
20.20,58.79,1.08E-08,1
20.44,58.21,1.07E-08,1
20.20,59.21,1.09E-08,1
20.11,59.42,1.09E-08,1
20.25,59.43,1.09E-08,1
20.10,59.69,1.10E-08,1
20.33,59.33,1.09E-08,1
20.45,59.38,1.09E-08,1
20.30,60.01,1.10E-08,1
20.30,60.04,1.10E-08,1
18.75,64.23,1.18E-08,1
20.33,60.02,1.10E-08,1
20.38,59.81,1.10E-08,1
20.53,60.24,1.10E-08,1
20.39,60.53,1.11E-08,1
20.42,60.60,1.11E-08,1
19.98,61.76,1.13E-08,1
20.64,60.52,1.11E-08,1
20.83,60.11,1.10E-08,1
20.69,61.01,1.12E-08,1
20.63,61.19,1.12E-08,1
20.66,61.23,1.12E-08,1
20.56,61.32,1.12E-08,1
20.83,61.11,1.12E-08,1
20.90,61.33,1.12E-08,1
20.74,61.74,1.13E-08,1
20.81,61.81,1.13E-08,1
16.11,70.55,1.29E-08,1
20.92,61.80,1.13E-08,1
21.23,61.24,1.12E-08,1
20.99,62.01,1.13E-08,1
20.95,62.31,1.14E-08,1
21.02,62.39,1.14E-08,1
20.68,63.00,1.15E-08,1
21.09,62.26,1.14E-08,1
21.34,62.15,1.14E-08,1
21.12,62.89,1.15E-08,1
21.08,62.97,1.15E-08,1
21.15,63.05,1.15E-08,1
21.20,63.03,1.15E-08,1
21.35,62.92,1.15E-08,1
21.35,63.25,1.15E-08,1
21.25,63.57,1.16E-08,1
21.29,63.59,1.16E-08,1
19.76,66.34,1.21E-08,1
21.44,63.61,1.16E-08,1
21.92,63.09,1.15E-08,1
21.54,63.95,1.17E-08,1
21.56,64.14,1.17E-08,1
21.58,64.19,1.17E-08,1
21.39,64.47,1.18E-08,1
21.80,64.12,1.17E-08,1
22.05,64.18,1.17E-08,1
21.72,64.70,1.18E-08,1
21.79,64.78,1.18E-08,1
20.79,66.62,1.21E-08,1
21.97,64.87,1.18E-08,1
22.09,64.84,1.18E-08,1
22.16,65.16,1.19E-08,1
22.05,65.43,1.19E-08,1
22.15,65.57,1.19E-08,1
21.35,66.82,1.22E-08,1
22.45,65.60,1.19E-08,1
22.86,65.32,1.19E-08,1
22.41,66.10,1.20E-08,1
22.44,66.28,1.20E-08,1
22.58,66.40,1.21E-08,1
22.50,66.51,1.21E-08,1
22.87,66.38,1.21E-08,1
22.99,66.60,1.21E-08,1
22.82,67.02,1.22E-08,1
22.86,66.98,1.22E-08,1
18.10,72.98,1.33E-08,1
23.02,67.01,1.22E-08,1
23.32,66.68,1.21E-08,1
23.26,67.26,1.22E-08,1
23.10,67.44,1.22E-08,1
23.23,67.53,1.23E-08,1
22.71,68.08,1.23E-08,1
23.44,67.41,1.22E-08,1
23.85,67.27,1.22E-08,1
23.46,67.89,1.23E-08,1
23.48,67.98,1.23E-08,1
23.65,68.15,1.24E-08,1
23.64,68.10,1.23E-08,1
23.90,68.12,1.23E-08,1
23.94,68.47,1.24E-08,1
23.78,68.75,1.25E-08,1
23.95,68.88,1.25E-08,1
21.09,72.02,1.30E-08,1
24.18,68.95,1.25E-08,1
24.90,68.63,1.24E-08,1
24.40,69.37,1.26E-08,1
24.40,69.63,1.26E-08,1
24.48,69.74,1.26E-08,1
24.11,70.01,1.27E-08,1
24.75,69.76,1.26E-08,1
25.12,69.77,1.26E-08,1
24.76,70.31,1.27E-08,1
24.81,70.38,1.27E-08,1
24.46,70.91,1.28E-08,1
24.96,70.39,1.27E-08,1
25.13,70.44,1.27E-08,1
25.30,70.66,1.28E-08,1
25.16,70.89,1.28E-08,1
25.26,70.94,1.28E-08,1
23.93,72.22,1.30E-08,1
25.52,70.99,1.28E-08,1
26.17,70.77,1.28E-08,1
25.68,71.47,1.29E-08,1
25.64,71.55,1.29E-08,1
25.70,71.57,1.29E-08,1
25.53,71.68,1.29E-08,1
25.99,71.55,1.29E-08,1
26.13,71.74,1.29E-08,1
25.91,72.13,1.30E-08,1
26.02,72.17,1.30E-08,1
21.73,75.54,1.36E-08,1
26.18,72.25,1.30E-08,1
26.56,72.12,1.30E-08,1
26.44,72.54,1.31E-08,1
26.37,72.73,1.31E-08,1
26.49,72.82,1.31E-08,1
25.72,73.44,1.32E-08,1
26.76,72.87,1.31E-08,1
27.45,72.87,1.31E-08,1
26.88,73.43,1.32E-08,1
26.93,73.57,1.32E-08,1
27.04,73.67,1.32E-08,1
27.11,73.80,1.33E-08,1
27.42,73.79,1.33E-08,1
27.57,74.04,1.33E-08,1
27.31,74.31,1.34E-08,1
27.51,74.43,1.34E-08,1
21.63,77.84,1.40E-08,1
27.72,74.61,1.34E-08,1
28.69,74.33,1.34E-08,1
28.01,74.88,1.34E-08,1
27.95,75.03,1.35E-08,1
28.10,75.15,1.35E-08,1
27.62,75.34,1.35E-08,1
28.35,75.06,1.35E-08,1
28.93,75.20,1.35E-08,1
28.38,75.54,1.36E-08,1
28.41,75.57,1.36E-08,1
28.56,75.70,1.36E-08,1
28.60,75.64,1.36E-08,1
28.97,75.73,1.36E-08,1
29.08,75.93,1.36E-08,1
28.88,76.15,1.36E-08,1
29.00,76.21,1.37E-08,1
26.73,77.30,1.39E-08,1
29.24,76.25,1.37E-08,1
30.25,76.11,1.36E-08,1
29.48,76.66,1.37E-08,1
29.41,76.79,1.37E-08,1
29.61,76.88,1.38E-08,1
29.32,76.98,1.38E-08,1
29.93,76.93,1.38E-08,1
30.31,77.08,1.38E-08,1
29.84,77.39,1.38E-08,1
29.96,77.42,1.38E-08,1
26.74,78.89,1.41E-08,1
30.24,77.63,1.39E-08,1
30.72,77.59,1.39E-08,1
30.75,77.97,1.39E-08,1
30.54,78.07,1.40E-08,1
30.79,78.22,1.40E-08,1
29.57,78.76,1.41E-08,1
31.21,78.43,1.40E-08,1
32.20,78.40,1.40E-08,1
31.39,78.80,1.41E-08,1
31.44,78.90,1.41E-08,1
31.64,79.01,1.41E-08,1
31.53,79.12,1.41E-08,1
32.06,79.14,1.41E-08,1
32.37,79.40,1.42E-08,1
32.01,79.56,1.42E-08,1
32.18,79.58,1.42E-08,1
22.62,81.78,1.46E-08,1
32.38,79.82,1.42E-08,1
33.60,79.60,1.42E-08,1
32.81,79.96,1.43E-08,1
32.67,80.11,1.43E-08,1
32.78,80.20,1.43E-08,1
32.03,80.48,1.43E-08,1
33.18,80.36,1.43E-08,1
33.91,80.36,1.43E-08,1
33.16,80.66,1.44E-08,1
33.21,80.70,1.44E-08,1
33.43,80.79,1.44E-08,1
33.45,80.99,1.44E-08,1
33.98,81.03,1.44E-08,1
34.17,81.21,1.44E-08,1
33.94,81.35,1.45E-08,1
34.12,81.37,1.45E-08,1
30.10,82.17,1.46E-08,1
34.51,81.71,1.45E-08,1
35.94,81.61,1.45E-08,1
34.96,81.89,1.46E-08,1
34.85,82.04,1.46E-08,1
35.10,82.11,1.46E-08,1
34.68,82.26,1.46E-08,1
35.61,82.39,1.46E-08,1
36.20,82.37,1.46E-08,1
35.54,82.63,1.47E-08,1
35.73,82.70,1.47E-08,1
33.90,83.15,1.48E-08,1
36.04,82.93,1.47E-08,1
36.41,82.99,1.47E-08,1
36.58,83.08,1.47E-08,1
36.35,83.15,1.47E-08,1
36.54,83.29,1.48E-08,1
34.53,83.66,1.48E-08,1
37.03,83.59,1.48E-08,1
38.36,83.50,1.48E-08,1
37.20,83.73,1.48E-08,1
37.24,83.80,1.49E-08,1
37.35,83.82,1.49E-08,1
37.16,83.90,1.49E-08,1
37.84,84.06,1.49E-08,1
38.22,84.06,1.49E-08,1
37.69,84.13,1.49E-08,1
37.79,84.19,1.49E-08,1
28.31,84.56,1.50E-08,1
38.11,84.45,1.49E-08,1
39.22,84.17,1.49E-08,1
38.58,84.46,1.49E-08,1
38.41,84.59,1.50E-08,1
38.58,84.58,1.50E-08,1
37.38,84.76,1.50E-08,1
39.10,84.91,1.50E-08,1
40.25,84.84,1.50E-08,1
39.16,84.92,1.50E-08,1
39.30,85.06,1.50E-08,1
39.59,85.03,1.50E-08,1
39.61,85.34,1.51E-08,1
40.20,85.42,1.51E-08,1
40.39,85.32,1.51E-08,1
40.05,85.39,1.51E-08,1
40.31,85.39,1.51E-08,1
33.05,85.45,1.51E-08,1
40.85,85.91,1.52E-08,1
42.63,85.71,1.51E-08,1
41.24,85.85,1.51E-08,1
41.07,85.99,1.52E-08,1
41.15,85.90,1.51E-08,1
40.56,86.32,1.52E-08,1
41.84,86.47,1.52E-08,1
42.55,86.45,1.52E-08,1
41.59,86.60,1.53E-08,1
41.79,86.58,1.53E-08,1
41.32,86.89,1.53E-08,1
42.19,87.06,1.53E-08,1
42.51,87.07,1.53E-08,1
42.69,87.04,1.53E-08,1
42.39,87.31,1.54E-08,1
42.61,87.19,1.53E-08,1
39.35,87.33,1.54E-08,1
43.17,87.54,1.54E-08,1
44.74,87.59,1.54E-08,1
43.29,87.60,1.54E-08,1
43.26,87.64,1.54E-08,1
43.47,87.70,1.54E-08,1
43.31,87.84,1.54E-08,1
44.32,88.04,1.55E-08,1
44.68,87.96,1.55E-08,1
43.95,87.89,1.54E-08,1
44.18,88.04,1.55E-08,1
36.05,87.36,1.53E-08,1
44.78,88.50,1.55E-08,1
