Impedance,Resistance,Reactance,HT
19.02,-32.35,4.05E-12,0
19.08,-33.17,3.95E-12,0
19.09,-33.09,3.96E-12,0
19.45,-32.90,3.98E-12,0
19.31,-32.82,3.99E-12,0
19.35,-32.74,4.00E-12,0
18.91,-32.69,4.01E-12,0
19.00,-32.69,4.01E-12,0
19.23,-32.48,4.03E-12,0
19.17,-32.43,4.04E-12,0
19.14,-32.33,4.05E-12,0
19.05,-32.21,4.06E-12,0
18.58,-31.53,4.15E-12,0
18.59,-31.42,4.17E-12,0
18.94,-31.98,4.09E-12,0
18.99,-31.95,4.10E-12,0
18.95,-31.80,4.11E-12,0
18.84,-31.73,4.12E-12,0
18.39,-31.02,4.22E-12,0
18.47,-31.07,4.21E-12,0
18.84,-31.55,4.15E-12,0
18.76,-31.49,4.15E-12,0
18.66,-31.38,4.17E-12,0
18.27,-30.89,4.23E-12,0
18.19,-31.08,4.21E-12,0
18.55,-31.15,4.20E-12,0
18.56,-31.12,4.20E-12,0
18.50,-31.01,4.21E-12,0
18.54,-31.00,4.21E-12,0
18.01,-30.87,4.23E-12,0
18.04,-30.82,4.24E-12,0
18.17,-30.69,4.25E-12,0
18.26,-30.64,4.26E-12,0
18.14,-30.56,4.27E-12,0
17.88,-30.45,4.29E-12,0
17.80,-30.45,4.29E-12,0
17.83,-30.29,4.31E-12,0
18.01,-30.28,4.31E-12,0
17.91,-30.21,4.32E-12,0
17.97,-30.20,4.32E-12,0
17.48,-30.04,4.34E-12,0
17.63,-30.03,4.34E-12,0
17.86,-29.96,4.35E-12,0
17.85,-29.89,4.36E-12,0
17.88,-29.78,4.38E-12,0
17.79,-29.72,4.39E-12,0
17.48,-29.48,4.42E-12,0
17.39,-29.32,4.45E-12,0
17.86,-29.53,4.41E-12,0
17.78,-29.38,4.44E-12,0
17.70,-29.30,4.45E-12,0
17.42,-28.62,4.55E-12,0
17.30,-28.42,4.58E-12,0
17.52,-29.02,4.49E-12,0
17.58,-28.99,4.49E-12,0
17.58,-28.91,4.50E-12,0
17.53,-28.82,4.52E-12,0
17.28,-28.14,4.63E-12,0
17.20,-27.98,4.65E-12,0
17.39,-28.61,4.55E-12,0
17.33,-28.56,4.56E-12,0
17.26,-28.46,4.57E-12,0
17.18,-28.37,4.59E-12,0
16.87,-28.23,4.61E-12,0
16.96,-28.21,4.61E-12,0
17.16,-28.20,4.61E-12,0
17.09,-28.15,4.62E-12,0
16.92,-28.07,4.63E-12,0
16.79,-27.91,4.66E-12,0
16.66,-27.85,4.67E-12,0
16.88,-27.84,4.67E-12,0
16.73,-27.74,4.69E-12,0
16.71,-27.70,4.69E-12,0
16.72,-27.63,4.70E-12,0
16.45,-27.46,4.73E-12,0
16.51,-27.42,4.74E-12,0
16.69,-27.44,4.73E-12,0
16.57,-27.32,4.75E-12,0
16.57,-27.28,4.76E-12,0
16.40,-27.13,4.79E-12,0
16.33,-27.05,4.80E-12,0
16.40,-27.00,4.81E-12,0
16.50,-27.00,4.81E-12,0
16.58,-26.93,4.82E-12,0
16.43,-26.83,4.84E-12,0
16.31,-26.39,4.92E-12,0
16.37,-26.09,4.97E-12,0
16.39,-26.59,4.88E-12,0
16.36,-26.56,4.88E-12,0
16.36,-26.45,4.90E-12,0
16.32,-26.36,4.92E-12,0
16.22,-25.66,5.05E-12,0
16.27,-25.59,5.07E-12,0
16.24,-26.15,4.96E-12,0
16.31,-26.11,4.96E-12,0
16.29,-26.02,4.98E-12,0
16.23,-25.53,5.08E-12,0
16.17,-25.33,5.11E-12,0
16.08,-25.86,5.01E-12,0
16.12,-25.79,5.02E-12,0
16.13,-25.76,5.03E-12,0
15.98,-25.67,5.04E-12,0
15.73,-25.45,5.09E-12,0
15.70,-25.37,5.10E-12,0
15.89,-25.42,5.09E-12,0
15.75,-25.33,5.11E-12,0
15.71,-25.24,5.13E-12,0
15.72,-25.18,5.14E-12,0
15.60,-25.09,5.16E-12,0
15.46,-24.96,5.18E-12,0
15.54,-24.93,5.19E-12,0
15.55,-24.93,5.19E-12,0
15.50,-24.84,5.21E-12,0
15.32,-24.69,5.24E-12,0
15.36,-24.63,5.25E-12,0
15.48,-24.70,5.23E-12,0
15.46,-24.62,5.25E-12,0
15.43,-24.57,5.26E-12,0
15.41,-24.49,5.28E-12,0
15.26,-24.28,5.32E-12,0
15.14,-24.18,5.34E-12,0
15.25,-24.31,5.31E-12,0
15.24,-24.22,5.33E-12,0
15.40,-24.21,5.33E-12,0
15.26,-23.94,5.39E-12,0
15.37,-23.51,5.49E-12,0
15.27,-23.57,5.48E-12,0
15.16,-23.86,5.41E-12,0
15.15,-23.80,5.42E-12,0
15.25,-23.74,5.44E-12,0
15.25,-23.14,5.58E-12,0
15.22,-23.07,5.59E-12,0
15.06,-23.51,5.49E-12,0
15.00,-23.43,5.51E-12,0
15.02,-23.35,5.52E-12,0
14.99,-23.30,5.53E-12,0
15.12,-22.75,5.67E-12,0
14.92,-22.93,5.62E-12,0
14.83,-23.11,5.58E-12,0
14.86,-23.02,5.60E-12,0
14.81,-22.98,5.61E-12,0
14.58,-22.76,5.66E-12,0
14.54,-22.68,5.68E-12,0
14.61,-22.74,5.66E-12,0
14.56,-22.68,5.68E-12,0
14.56,-22.60,5.70E-12,0
14.48,-22.52,5.72E-12,0
14.35,-22.36,5.76E-12,0
14.41,-22.29,5.78E-12,0
14.38,-22.28,5.78E-12,0
14.33,-22.23,5.79E-12,0
14.36,-22.22,5.79E-12,0
14.35,-22.13,5.81E-12,0
14.20,-21.95,5.86E-12,0
14.19,-21.88,5.88E-12,0
14.26,-21.97,5.86E-12,0
14.19,-21.87,5.88E-12,0
14.25,-21.81,5.90E-12,0
14.21,-21.56,5.96E-12,0
14.29,-21.48,5.99E-12,0
14.22,-21.65,5.94E-12,0
14.27,-21.56,5.96E-12,0
14.16,-21.50,5.98E-12,0
14.19,-21.44,5.99E-12,0
14.32,-20.98,6.12E-12,0
14.28,-20.88,6.15E-12,0
14.04,-21.22,6.05E-12,0
14.05,-21.20,6.06E-12,0
14.04,-21.09,6.09E-12,0
14.04,-20.99,6.12E-12,0
14.13,-20.59,6.24E-12,0
14.06,-20.57,6.24E-12,0
13.85,-20.84,6.16E-12,0
13.86,-20.75,6.19E-12,0
13.80,-20.70,6.20E-12,0
13.77,-20.42,6.29E-12,0
13.73,-20.39,6.29E-12,0
13.67,-20.48,6.27E-12,0
13.61,-20.42,6.28E-12,0
13.63,-20.34,6.31E-12,0
13.57,-20.26,6.33E-12,0
13.47,-20.09,6.38E-12,0
13.50,-20.04,6.40E-12,0
13.40,-20.07,6.39E-12,0
13.47,-19.99,6.41E-12,0
13.49,-19.93,6.43E-12,0
13.39,-19.75,6.49E-12,0
13.33,-19.64,6.53E-12,0
13.36,-19.70,6.50E-12,0
13.32,-19.67,6.51E-12,0
13.34,-19.61,6.53E-12,0
13.37,-19.55,6.55E-12,0
13.26,-19.37,6.61E-12,0
13.25,-19.29,6.64E-12,0
13.25,-19.40,6.60E-12,0
13.17,-19.30,6.63E-12,0
13.14,-19.23,6.66E-12,0
13.12,-19.20,6.67E-12,0
13.42,-18.82,6.80E-12,0
13.36,-18.74,6.83E-12,0
13.13,-19.01,6.73E-12,0
13.05,-18.93,6.76E-12,0
12.96,-18.86,6.78E-12,0
13.19,-18.57,6.89E-12,0
13.22,-18.45,6.93E-12,0
12.94,-18.70,6.84E-12,0
12.88,-18.59,6.88E-12,0
12.85,-18.54,6.90E-12,0
12.82,-18.45,6.93E-12,0
13.05,-18.12,7.05E-12,0
13.04,-18.02,7.09E-12,0
12.77,-18.23,7.01E-12,0
12.77,-18.16,7.04E-12,0
12.69,-18.12,7.05E-12,0
12.62,-18.02,7.09E-12,0
12.58,-17.82,7.17E-12,0
12.48,-17.77,7.19E-12,0
12.52,-17.80,7.17E-12,0
12.51,-17.71,7.21E-12,0
12.47,-17.64,7.24E-12,0
12.35,-17.48,7.30E-12,0
12.37,-17.40,7.34E-12,0
12.37,-17.39,7.34E-12,0
12.40,-17.33,7.36E-12,0
12.30,-17.28,7.38E-12,0
12.32,-17.21,7.41E-12,0
12.29,-17.04,7.49E-12,0
12.20,-16.98,7.51E-12,0
12.22,-16.99,7.51E-12,0
12.23,-16.95,7.52E-12,0
12.21,-16.89,7.55E-12,0
12.15,-16.78,7.60E-12,0
12.19,-16.64,7.66E-12,0
12.16,-16.65,7.66E-12,0
12.20,-16.65,7.65E-12,0
12.06,-16.59,7.68E-12,0
12.07,-16.53,7.71E-12,0
12.30,-16.26,7.83E-12,0
12.29,-16.21,7.86E-12,0
11.97,-16.33,7.80E-12,0
11.97,-16.26,7.83E-12,0
11.96,-16.20,7.86E-12,0
11.95,-16.16,7.88E-12,0
12.11,-15.88,8.01E-12,0
12.10,-15.84,8.04E-12,0
11.83,-15.93,7.99E-12,0
11.80,-15.86,8.02E-12,0
11.76,-15.81,8.05E-12,0
11.90,-15.60,8.16E-12,0
11.95,-15.49,8.21E-12,0
11.59,-15.59,8.16E-12,0
11.53,-15.52,8.20E-12,0
11.53,-15.46,8.22E-12,0
11.48,-15.39,8.26E-12,0
11.47,-15.20,8.36E-12,0
11.44,-15.15,8.39E-12,0
11.47,-15.18,8.38E-12,0
11.38,-15.05,8.44E-12,0
11.39,-14.99,8.48E-12,0
11.33,-14.91,8.52E-12,0
11.35,-14.77,8.60E-12,0
11.28,-14.71,8.64E-12,0
11.29,-14.69,8.65E-12,0
11.28,-14.65,8.67E-12,0
11.23,-14.56,8.72E-12,0
11.28,-14.42,8.80E-12,0
11.24,-14.37,8.84E-12,0
11.23,-14.34,8.85E-12,0
11.20,-14.30,8.88E-12,0
11.18,-14.21,8.93E-12,0
11.17,-14.13,8.98E-12,0
11.35,-14.03,9.05E-12,0
11.33,-13.92,9.11E-12,0
11.07,-13.96,9.09E-12,0
11.03,-13.89,9.13E-12,0
11.03,-13.82,9.18E-12,0
11.06,-13.72,9.24E-12,0
11.23,-13.59,9.33E-12,0
11.13,-13.50,9.39E-12,0
10.96,-13.57,9.34E-12,0
10.93,-13.50,9.39E-12,0
10.91,-13.43,9.43E-12,0
11.10,-13.24,9.57E-12,0
11.11,-13.17,9.62E-12,0
10.83,-13.21,9.59E-12,0
10.77,-13.15,9.63E-12,0
10.74,-13.06,9.70E-12,0
10.73,-13.01,9.73E-12,0
10.80,-12.86,9.85E-12,0
10.71,-12.77,9.91E-12,0
10.61,-12.76,9.92E-12,0
10.64,-12.69,9.97E-12,0
10.59,-12.59,1.01E-11,0
10.56,-12.50,1.01E-11,0
10.54,-12.43,1.02E-11,0
10.48,-12.38,1.02E-11,0
10.48,-12.32,1.03E-11,0
10.39,-12.24,1.03E-11,0
10.46,-12.15,1.04E-11,0
10.41,-12.01,1.05E-11,0
10.44,-11.95,1.06E-11,0
10.37,-11.95,1.06E-11,0
10.34,-11.86,1.07E-11,0
10.37,-11.79,1.07E-11,0
10.28,-11.73,1.08E-11,0
10.34,-11.58,1.09E-11,0
10.30,-11.54,1.10E-11,0
10.29,-11.52,1.10E-11,0
10.24,-11.43,1.11E-11,0
10.22,-11.37,1.11E-11,0
10.45,-11.26,1.12E-11,0
10.43,-11.21,1.13E-11,0
10.19,-11.18,1.13E-11,0
10.19,-11.14,1.13E-11,0
10.17,-11.07,1.14E-11,0
10.17,-10.98,1.15E-11,0
10.34,-10.87,1.16E-11,0
10.37,-10.82,1.17E-11,0
10.09,-10.81,1.17E-11,0
10.06,-10.75,1.17E-11,0
10.06,-10.68,1.18E-11,0
10.10,-10.58,1.19E-11,0
10.25,-10.47,1.20E-11,0
10.19,-10.40,1.21E-11,0
9.95,-10.38,1.21E-11,0
9.97,-10.30,1.22E-11,0
9.94,-10.19,1.24E-11,0
9.94,-10.07,1.25E-11,0
9.93,-9.98,1.26E-11,0
9.87,-9.96,1.27E-11,0
9.87,-9.86,1.28E-11,0
9.82,-9.79,1.29E-11,0
9.83,-9.71,1.30E-11,0
9.79,-9.60,1.31E-11,0
9.78,-9.52,1.32E-11,0
9.80,-9.47,1.33E-11,0
9.72,-9.40,1.34E-11,0
9.72,-9.32,1.35E-11,0
9.70,-9.23,1.36E-11,0
9.64,-9.17,1.37E-11,0
9.65,-9.09,1.38E-11,0
9.68,-9.03,1.39E-11,0
9.60,-8.97,1.40E-11,0
9.59,-8.90,1.41E-11,0
9.65,-8.81,1.43E-11,0
9.69,-8.77,1.43E-11,0
9.54,-8.70,1.45E-11,0
9.51,-8.64,1.46E-11,0
9.51,-8.57,1.47E-11,0
9.49,-8.52,1.48E-11,0
9.65,-8.43,1.49E-11,0
9.69,-8.35,1.50E-11,0
9.46,-8.29,1.52E-11,0
9.42,-8.23,1.53E-11,0
9.44,-8.16,1.54E-11,0
9.56,-8.08,1.56E-11,0
9.61,-7.98,1.57E-11,0
9.38,-7.95,1.58E-11,0
9.37,-7.88,1.59E-11,0
9.37,-7.78,1.61E-11,0
9.31,-7.73,1.62E-11,0
9.50,-7.63,1.64E-11,0
9.53,-7.57,1.66E-11,0
9.27,-7.51,1.67E-11,0
9.25,-7.41,1.69E-11,0
9.26,-7.35,1.71E-11,0
9.22,-7.27,1.73E-11,0
9.22,-7.16,1.75E-11,0
9.23,-7.06,1.78E-11,0
9.18,-7.03,1.78E-11,0
9.17,-6.96,1.80E-11,0
9.18,-6.88,1.82E-11,0
9.13,-6.78,1.85E-11,0
9.16,-6.67,1.88E-11,0
9.07,-6.67,1.88E-11,0
9.11,-6.59,1.90E-11,0
9.10,-6.53,1.92E-11,0
9.01,-6.49,1.93E-11,0
9.04,-6.36,1.97E-11,0
9.06,-6.29,1.99E-11,0
9.01,-6.28,1.99E-11,0
8.96,-6.21,2.02E-11,0
8.95,-6.14,2.04E-11,0
9.02,-6.09,2.06E-11,0
9.14,-6.03,2.08E-11,0
9.03,-5.95,2.11E-11,0
8.95,-5.88,2.13E-11,0
8.89,-5.81,2.15E-11,0
8.87,-5.78,2.17E-11,0
9.03,-5.69,2.20E-11,0
9.05,-5.64,2.22E-11,0
8.86,-5.52,2.27E-11,0
8.84,-5.48,2.28E-11,0
8.82,-5.40,2.32E-11,0
8.86,-5.30,2.36E-11,0
8.98,-5.26,2.38E-11,0
8.97,-5.20,2.40E-11,0
8.76,-5.10,2.45E-11,0
8.78,-5.04,2.48E-11,0
8.76,-4.95,2.53E-11,0
8.90,-4.87,2.57E-11,0
8.82,-4.81,2.60E-11,0
8.75,-4.71,2.65E-11,0
8.72,-4.64,2.70E-11,0
8.70,-4.55,2.74E-11,0
8.71,-4.49,2.78E-11,0
8.72,-4.36,2.87E-11,0
8.67,-4.32,2.89E-11,0
8.67,-4.25,2.94E-11,0
8.63,-4.20,2.97E-11,0
8.63,-4.12,3.03E-11,0
8.63,-4.05,3.08E-11,0
8.63,-3.94,3.17E-11,0
8.61,-3.89,3.21E-11,0
8.58,-3.83,3.26E-11,0
8.55,-3.78,3.30E-11,0
8.56,-3.71,3.36E-11,0
8.58,-3.61,3.45E-11,0
8.56,-3.53,3.54E-11,0
8.53,-3.49,3.57E-11,0
8.51,-3.42,3.64E-11,0
8.49,-3.36,3.71E-11,0
8.47,-3.30,3.78E-11,0
8.57,-3.29,3.79E-11,0
8.60,-3.19,3.91E-11,0
8.45,-3.10,4.02E-11,0
8.43,-3.03,4.11E-11,0
8.41,-2.95,4.22E-11,0
8.46,-2.91,4.28E-11,0
8.53,-2.85,4.37E-11,0
8.54,-2.78,4.48E-11,0
8.36,-2.72,4.58E-11,0
8.35,-2.60,4.78E-11,0
8.33,-2.54,4.90E-11,0
8.47,-2.49,5.00E-11,0
8.50,-2.42,5.14E-11,0
8.28,-2.32,5.37E-11,0
8.30,-2.23,5.58E-11,0
8.29,-2.16,5.75E-11,0
8.30,-2.09,5.96E-11,0
8.32,-2.00,6.22E-11,0
8.28,-1.93,6.45E-11,0
8.24,-1.87,6.65E-11,0
8.23,-1.81,6.86E-11,0
8.21,-1.73,7.18E-11,0
8.22,-1.60,7.79E-11,0
8.24,-1.56,7.98E-11,0
8.20,-1.51,8.21E-11,0
8.18,-1.44,8.64E-11,0
8.17,-1.37,9.06E-11,0
8.17,-1.28,9.72E-11,0
8.17,-1.19,1.04E-10,0
8.16,-1.13,1.10E-10,0
8.14,-1.12,1.11E-10,0
8.12,-1.05,1.19E-10,0
8.08,-1.00,1.25E-10,0
8.12,-0.88,1.41E-10,0
8.21,-0.89,1.39E-10,0
8.21,-0.82,1.51E-10,0
8.08,-0.70,1.77E-10,0
8.08,-0.58,2.14E-10,0
8.06,-0.54,2.30E-10,0
8.14,-0.52,2.39E-10,0
8.17,-0.46,2.71E-10,0
8.03,-0.33,3.77E-10,0
8.03,-0.27,4.53E-10,0
8.03,-0.19,6.42E-10,0
8.02,-0.12,1.06E-09,0
8.12,-0.10,1.28E-09,0
8.14,-0.01,9.89E-09,0
7.98,0.10,1.27E-11,0
7.97,0.19,2.33E-11,0
7.97,0.27,3.37E-11,0
7.97,0.31,3.89E-11,0
8.09,0.35,4.31E-11,0
8.05,0.38,4.75E-11,0
7.91,0.50,6.18E-11,0
7.94,0.58,7.13E-11,0
7.91,0.66,8.14E-11,0
7.95,0.76,9.36E-11,0
7.94,0.83,1.02E-10,0
7.87,0.87,1.07E-10,0
7.86,0.93,1.15E-10,0
7.86,0.99,1.22E-10,0
7.87,1.09,1.35E-10,0
7.85,1.16,1.43E-10,0
7.85,1.24,1.53E-10,0
7.82,1.27,1.57E-10,0
7.82,1.35,1.67E-10,0
7.82,1.44,1.78E-10,0
7.80,1.50,1.86E-10,0
7.83,1.57,1.94E-10,0
7.81,1.63,2.01E-10,0
7.77,1.70,2.10E-10,0
7.76,1.77,2.19E-10,0
7.76,1.84,2.27E-10,0
7.86,1.84,2.28E-10,0
7.86,1.90,2.35E-10,0
7.72,2.04,2.52E-10,0
7.73,2.10,2.59E-10,0
7.74,2.13,2.63E-10,0
7.72,2.24,2.77E-10,0
7.83,2.28,2.81E-10,0
7.82,2.33,2.88E-10,0
7.70,2.45,3.02E-10,0
7.68,2.51,3.09E-10,0
7.69,2.59,3.19E-10,0
7.77,2.63,3.25E-10,0
7.77,2.71,3.34E-10,0
7.68,2.82,3.48E-10,0
7.64,2.90,3.57E-10,0
7.65,2.97,3.66E-10,0
7.62,3.04,3.74E-10,0
7.74,3.05,3.76E-10,0
7.73,3.13,3.86E-10,0
7.59,3.23,3.99E-10,0
7.61,3.33,4.11E-10,0
7.61,3.40,4.20E-10,0
7.59,3.48,4.29E-10,0
7.65,3.58,4.41E-10,0
7.64,3.65,4.50E-10,0
7.60,3.68,4.53E-10,0
7.59,3.77,4.64E-10,0
7.58,3.85,4.74E-10,0
7.60,3.93,4.85E-10,0
7.60,4.00,4.93E-10,0
7.56,4.05,4.98E-10,0
7.55,4.11,5.06E-10,0
7.52,4.17,5.14E-10,0
7.53,4.25,5.24E-10,0
7.58,4.29,5.28E-10,0
7.59,4.32,5.32E-10,0
7.50,4.45,5.47E-10,0
7.49,4.50,5.54E-10,0
7.48,4.60,5.66E-10,0
7.51,4.61,5.67E-10,0
7.57,4.65,5.72E-10,0
7.54,4.76,5.85E-10,0
7.46,4.84,5.95E-10,0
7.44,4.94,6.08E-10,0
7.44,4.98,6.12E-10,0
7.52,5.02,6.17E-10,0
7.53,5.10,6.27E-10,0
7.45,5.21,6.40E-10,0
7.43,5.28,6.49E-10,0
7.41,5.34,6.56E-10,0
7.42,5.42,6.67E-10,0
7.50,5.44,6.68E-10,0
7.50,5.52,6.78E-10,0
7.39,5.67,6.96E-10,0
7.37,5.75,7.06E-10,0
7.37,5.81,7.13E-10,0
7.45,5.84,7.17E-10,0
7.44,5.95,7.31E-10,0
7.36,6.04,7.42E-10,0
7.34,6.08,7.46E-10,0
7.35,6.17,7.57E-10,0
7.33,6.25,7.67E-10,0
7.38,6.33,7.77E-10,0
7.39,6.39,7.84E-10,0
7.32,6.44,7.91E-10,0
7.32,6.51,7.98E-10,0
7.33,6.56,8.05E-10,0
7.29,6.64,8.14E-10,0
7.33,6.73,8.25E-10,0
7.38,6.78,8.31E-10,0
7.30,6.86,8.41E-10,0
7.29,6.93,8.50E-10,0
7.30,7.01,8.59E-10,0
7.37,7.00,8.58E-10,0
7.36,7.08,8.68E-10,0
7.26,7.22,8.85E-10,0
7.26,7.27,8.91E-10,0
7.27,7.35,9.00E-10,0
7.25,7.43,9.10E-10,0
7.34,7.42,9.08E-10,0
7.33,7.49,9.16E-10,0
7.21,7.66,9.38E-10,0
7.25,7.69,9.41E-10,0
7.23,7.76,9.50E-10,0
7.27,7.84,9.60E-10,0
7.30,7.85,9.60E-10,0
7.30,7.91,9.68E-10,0
7.22,8.07,9.87E-10,0
7.21,8.13,9.95E-10,0
7.23,8.21,1.00E-09,0
7.26,8.22,1.00E-09,0
7.28,8.28,1.01E-09,0
7.21,8.44,1.03E-09,0
7.18,8.52,1.04E-09,0
7.18,8.58,1.05E-09,0
7.21,8.64,1.06E-09,0
7.25,8.73,1.07E-09,0
7.23,8.80,1.07E-09,0
7.19,8.88,1.08E-09,0
7.18,8.95,1.09E-09,0
7.20,9.00,1.10E-09,0
7.22,9.10,1.11E-09,0
7.22,9.14,1.12E-09,0
7.19,9.23,1.13E-09,0
7.17,9.30,1.14E-09,0
7.18,9.37,1.14E-09,0
7.17,9.43,1.15E-09,0
7.20,9.51,1.16E-09,0
7.22,9.59,1.17E-09,0
7.16,9.65,1.18E-09,0
7.15,9.72,1.19E-09,0
7.16,9.78,1.19E-09,0
7.14,9.85,1.20E-09,0
7.21,9.86,1.20E-09,0
7.22,9.92,1.21E-09,0
7.10,10.08,1.23E-09,0
7.13,10.11,1.23E-09,0
7.11,10.19,1.24E-09,0
7.19,10.22,1.25E-09,0
7.18,10.28,1.25E-09,0
7.12,10.40,1.27E-09,0
7.11,10.45,1.27E-09,0
7.08,10.54,1.28E-09,0
7.11,10.60,1.29E-09,0
7.16,10.64,1.30E-09,0
7.17,10.70,1.30E-09,0
7.10,10.86,1.32E-09,0
7.08,10.92,1.33E-09,0
7.07,11.00,1.34E-09,0
7.08,11.07,1.35E-09,0
7.17,11.05,1.35E-09,0
7.15,11.11,1.35E-09,0
7.08,11.31,1.38E-09,0
7.08,11.37,1.38E-09,0
7.09,11.41,1.39E-09,0
7.12,11.51,1.40E-09,0
7.14,11.61,1.41E-09,0
7.05,11.69,1.42E-09,0
7.08,11.74,1.43E-09,0
7.08,11.80,1.44E-09,0
7.07,11.87,1.44E-09,0
7.11,11.97,1.46E-09,0
7.10,12.02,1.46E-09,0
7.07,12.09,1.47E-09,0
7.04,12.15,1.48E-09,0
7.03,12.23,1.49E-09,0
7.08,12.27,1.49E-09,0
7.11,12.30,1.49E-09,0
7.08,12.40,1.51E-09,0
7.05,12.51,1.52E-09,0
7.04,12.59,1.53E-09,0
7.03,12.65,1.54E-09,0
7.12,12.65,1.54E-09,0
7.10,12.72,1.54E-09,0
7.04,12.86,1.56E-09,0
7.04,12.94,1.57E-09,0
7.05,12.99,1.58E-09,0
7.03,13.06,1.59E-09,0
7.11,13.08,1.59E-09,0
7.08,13.15,1.60E-09,0
7.06,13.27,1.61E-09,0
7.01,13.37,1.62E-09,0
7.01,13.44,1.63E-09,0
7.09,13.46,1.63E-09,0
7.09,13.52,1.64E-09,0
7.00,13.68,1.66E-09,0
7.03,13.73,1.66E-09,0
7.01,13.82,1.67E-09,0
6.99,13.90,1.69E-09,0
7.06,13.87,1.68E-09,0
7.06,14.01,1.70E-09,0
7.03,14.12,1.71E-09,0
7.02,14.18,1.72E-09,0
7.04,14.23,1.72E-09,0
7.02,14.31,1.73E-09,0
7.06,14.39,1.74E-09,0
7.07,14.47,1.75E-09,0
7.01,14.54,1.76E-09,0
7.01,14.62,1.77E-09,0
7.02,14.71,1.78E-09,0
7.05,14.75,1.79E-09,0
7.06,14.83,1.80E-09,0
6.98,14.94,1.81E-09,0
6.99,15.01,1.82E-09,0
7.00,15.08,1.82E-09,0
7.02,15.14,1.83E-09,0
7.07,15.12,1.83E-09,0
7.05,15.21,1.84E-09,0
6.99,15.35,1.86E-09,0
6.95,15.43,1.87E-09,0
6.99,15.50,1.87E-09,0
7.04,15.53,1.88E-09,0
7.04,15.53,1.88E-09,0
7.03,15.65,1.89E-09,0
6.99,15.78,1.91E-09,0
7.00,15.80,1.91E-09,0
7.02,15.88,1.92E-09,0
7.05,15.90,1.92E-09,0
7.07,15.97,1.93E-09,0
6.98,16.13,1.95E-09,0
6.98,16.19,1.96E-09,0
7.00,16.26,1.96E-09,0
6.98,16.35,1.97E-09,0
7.05,16.35,1.97E-09,0
7.03,16.42,1.98E-09,0
6.99,16.56,2.00E-09,0
6.99,16.66,2.01E-09,0
6.96,16.75,2.02E-09,0
7.01,16.78,2.03E-09,0
7.03,16.86,2.03E-09,0
6.98,16.97,2.05E-09,0
6.98,17.08,2.06E-09,0
7.02,17.11,2.06E-09,0
6.98,17.22,2.08E-09,0
7.02,17.28,2.08E-09,0
7.07,17.36,2.09E-09,0
6.95,17.43,2.10E-09,0
6.98,17.51,2.11E-09,0
7.00,17.59,2.12E-09,0
7.00,17.66,2.13E-09,0
7.04,17.69,2.13E-09,0
7.05,17.76,2.14E-09,0
7.01,17.89,2.16E-09,0
6.97,17.96,2.16E-09,0
7.04,18.03,2.17E-09,0
7.04,18.02,2.17E-09,0
7.05,18.10,2.18E-09,0
6.99,18.26,2.20E-09,0
7.03,18.30,2.20E-09,0
6.98,18.37,2.21E-09,0
7.01,18.45,2.22E-09,0
7.05,18.44,2.22E-09,0
7.08,18.51,2.23E-09,0
7.02,18.67,2.25E-09,0
7.03,18.75,2.26E-09,0
7.00,18.82,2.26E-09,0
7.04,18.90,2.27E-09,0
7.05,18.91,2.27E-09,0
7.04,18.98,2.28E-09,0
7.00,19.14,2.30E-09,0
7.00,19.21,2.31E-09,0
7.00,19.31,2.32E-09,0
7.08,19.28,2.32E-09,0
7.05,19.38,2.33E-09,0
6.95,19.55,2.35E-09,0
7.02,19.60,2.36E-09,0
7.05,19.66,2.36E-09,0
7.04,19.75,2.37E-09,0
7.02,19.81,2.38E-09,0
7.06,19.88,2.39E-09,0
7.02,19.99,2.40E-09,0
7.03,20.06,2.41E-09,0
7.03,20.13,2.42E-09,0
7.09,20.20,2.43E-09,0
7.11,20.23,2.43E-09,0
7.04,20.36,2.44E-09,0
7.04,20.44,2.45E-09,0
7.10,20.52,2.46E-09,0
7.00,20.60,2.47E-09,0
7.07,20.58,2.47E-09,0
7.03,20.65,2.48E-09,0
7.03,20.80,2.50E-09,0
7.05,20.91,2.51E-09,0
7.03,20.97,2.51E-09,0
7.04,21.04,2.52E-09,0
7.09,21.02,2.52E-09,0
7.07,21.11,2.53E-09,0
7.08,21.28,2.55E-09,0
7.06,21.33,2.56E-09,0
7.06,21.39,2.56E-09,0
7.10,21.43,2.57E-09,0
7.11,21.48,2.57E-09,0
7.12,21.62,2.59E-09,0
7.04,21.67,2.60E-09,0
7.10,21.79,2.61E-09,0
7.13,21.84,2.62E-09,0
7.14,21.89,2.62E-09,0
7.14,21.94,2.63E-09,0
7.14,22.13,2.65E-09,0
7.10,22.19,2.66E-09,0
7.13,22.28,2.67E-09,0
7.19,22.34,2.67E-09,0
7.16,22.32,2.67E-09,0
7.15,22.45,2.69E-09,0
7.15,22.60,2.70E-09,0
7.18,22.65,2.71E-09,0
7.12,22.75,2.72E-09,0
7.14,22.77,2.72E-09,0
7.22,22.86,2.73E-09,0
7.17,22.98,2.75E-09,0
7.18,23.07,2.76E-09,0
7.21,23.14,2.77E-09,0
7.21,23.23,2.78E-09,0
7.29,23.26,2.78E-09,0
7.25,23.32,2.79E-09,0
7.22,23.45,2.80E-09,0
7.24,23.54,2.81E-09,0
7.22,23.63,2.82E-09,0
